checkpoint_name,precision,recall,f1
fas/checkpoint_1_50.pt,0.2699485367603531,0.535835583035792,0.35902427965752703
fas/checkpoint_1_100.pt,0.2891769613880659,0.558477749716973,0.38104878448787755
fas/checkpoint_1_150.pt,0.321733784517913,0.5947923016633284,0.4175871938650326
fas/checkpoint_1_200.pt,0.3541854833024534,0.629147435339197,0.4532236930742249
fas/checkpoint_1_250.pt,0.370876824125115,0.6533135940085344,0.473151997155341
fas/checkpoint_1_300.pt,0.3880927508114824,0.6914337947244712,0.4971446871932521
fas/checkpoint_1_350.pt,0.39389776093125867,0.7082209656372336,0.5062370248941479
fas/checkpoint_1_400.pt,0.395532402808138,0.7156206536856745,0.5094728489423029
fas/checkpoint_1_450.pt,0.3951208466711381,0.7176046552023624,0.5096325346391525
fas/checkpoint_1_500.pt,0.3914248092013382,0.71080048619552,0.5048422420556488
fas/checkpoint_1_550.pt,0.3908456236536526,0.7133368064600156,0.5049972928246442
fas/checkpoint_1_600.pt,0.38789550000620276,0.7087273358202482,0.5013795724742068
fas/checkpoint_1_650.pt,0.3898318696246435,0.7155553628717592,0.5047032871879058
fas/checkpoint1.pt,0.3893004726814924,0.7140442132639792,0.5038819750166258
fas/checkpoint_2_700.pt,0.39089083448914036,0.7155426490984743,0.5055867657073203
fas/checkpoint_2_750.pt,0.39402914845404696,0.719901187483748,0.5092994466955947
fas/checkpoint_2_800.pt,0.39341054560311467,0.7176531761851114,0.5082198654499975
fas/checkpoint_2_850.pt,0.3970973956592988,0.7220826474919865,0.5124057394062729
fas/checkpoint_2_900.pt,0.40141986993117484,0.7291071273923962,0.5177728421110498
fas/checkpoint_2_950.pt,0.41078495607311954,0.7487452405676704,0.5305136194772696
fas/checkpoint_2_1000.pt,0.4131778585439025,0.7556680512287989,0.5342454545398131
fas/checkpoint_2_1050.pt,0.41974101632346933,0.7698131164561343,0.5432659699570006
fas/checkpoint_2_1100.pt,0.42089848659027407,0.7729947218136195,0.5450274886622117
fas/checkpoint_2_1150.pt,0.42659028678483685,0.7867271941201902,0.5532108201570236
fas/checkpoint_2_1200.pt,0.42468268387032815,0.7836318020590016,0.5508414584777602
fas/checkpoint_2_1250.pt,0.426992706621693,0.789457753178241,0.5542234787736414
fas/checkpoint_2_1300.pt,0.43065167243367525,0.7987889273356401,0.5596037540050993
fas/checkpoint2.pt,0.4298117396067542,0.7979588306521364,0.5586908196778918
fas/checkpoint_3_1350.pt,0.4318649317697801,0.80209324452902,0.5614387115785807
fas/checkpoint_3_1400.pt,0.42991381689798114,0.7982524439830435,0.5588490190158981
fas/checkpoint_3_1450.pt,0.4321422391417157,0.8041183595777817,0.5621687026227886
fas/checkpoint_3_1500.pt,0.4387832151708975,0.8191250216150787,0.5714539425062173
fas/checkpoint_3_1550.pt,0.4347264087232905,0.8097111726046351,0.5657219541600779
fas/checkpoint_3_1600.pt,0.4365266614812843,0.8136288998357963,0.5682024194746231
fas/checkpoint_3_1650.pt,0.431459365106806,0.8015907322555546,0.5609728739396774
fas/checkpoint_3_1700.pt,0.4321018914223089,0.8053346014179492,0.562431456505379
fas/checkpoint_3_1750.pt,0.44041486603283786,0.8233362143474503,0.5738622331111277
fas/checkpoint_3_1800.pt,0.4338937754278419,0.8097976478727084,0.5650375200555909
fas/checkpoint_3_1850.pt,0.43587998699090086,0.8141263940520446,0.5677753448782795
fas/checkpoint_3_1900.pt,0.43799210329125055,0.818865640670932,0.5707196156340673
fas/checkpoint_3_1950.pt,0.4404065743944578,0.822621107266436,0.5736813992855246
fas/checkpoint3.pt,0.44233103948142655,0.8261264377756637,0.5761665211743381
fas/checkpoint_4_2000.pt,0.4428837031180445,0.8286492563126946,0.5772485070085518
fas/checkpoint_4_2050.pt,0.44412095518255057,0.8330160927496106,0.5793581877425026
