Language,lang code,script,BoundlessBPE,BPE,,,BPE-dropout,,,H-Nets,Morfessor,MorphBPE,,,MorphULM,,,MorphWP,,,MYTE,Pathpiece,,,PickyBPE,,,SaGe,SSLM,SuperBPE,,Unigram,,,WordPiece,,
,,,v10000,v5000,v10000,v20000,v5000,v10000,v20000,best_model,v10000,v5000,v10000,v20000,v5000,v10000,v20000,v5000,v10000,v20000,v10000,v5000,v10000,v20000,v5000,v10000,v20000,v10000,highest_step,v10000,v25000,v5000,v10000,v20000,v5000,v10000,v20000
Finnish,fin,latn,0.01832571633973503,0.008111488630847926,0.018856498811501816,0.042717670596081045,0.00681592016484435,0.015268155436136369,0.0331723205905797,0.17875941201117665,0.21837959330802995,0.008064620858927575,0.01889492049526559,0.04264317394149439,0.008185889633423888,0.018847079100960222,0.04088135485207195,0.008251890279182722,0.019324985157287432,0.0433549298008231,0.22622311712792392,0.007966487213003375,0.017962839271236354,0.039480832368849944,0.00858604733595583,0.020045111000333078,0.04592040872857099,0.017160480656392748,0.0278296364809196,0.02035269015326986,0.05878254292648685,0.008729383346667487,0.02007001731729375,0.043944356156300594,0.008253831500905017,0.0192948545534945,0.04305182871032682
Hungarian,hun,latn,0.019076836513922474,0.008396196617881012,0.019343703670922488,0.04276664980108535,0.0067476948868398995,0.015148652918790443,0.032005371949520134,0.1857405945803736,0.17512963312254506,0.008214771600525745,0.019115405283879672,0.042244430155450076,0.008524337780676525,0.019436074088153198,0.040841305042380045,0.008326874898617595,0.019289513938037944,0.042547734469632524,0.1785818791232177,0.00837006798497501,0.019116274863179444,0.04170037200862529,0.008896654537293814,0.02068071223053122,0.0467636342711867,0.01835804379641742,0.027567700745565173,0.019266929738605366,0.05511432763653263,0.008818533733607204,0.020219530182027483,0.04342674299427543,0.00841331649195073,0.019445687725942504,0.042730999281423654
Malayalam,mal,mlym,0.017255205477979513,0.00956779870356647,0.022599857222019758,0.05101822629341681,0.006992303202121845,0.015719020995371803,0.03346393352639449,0.0223061539037825,0.20344523732720707,0.008934325201929515,0.02098345310412746,0.04686243518287441,0.009237822444933966,0.021251282343554088,0.045419329083970866,0.008556984146798152,0.020461929841314147,0.046437454361310145,0.20346282886844475,0.009151991639929136,0.02134085008390076,0.047414810523153515,0.010308592563356046,0.024364370709322215,0.05567927382753404,0.011131113597906767,0.011903719240018132,0.0164103047452397,0.04613624960467212,0.009968678604035525,0.023507374488818174,0.051635545453764746,0.009059105215066499,0.022019225237438936,0.050204679956281396
Tamil,tam,taml,0.022173452592091664,0.010197998625704781,0.024012015246059146,0.053014247114461434,0.007737322536110939,0.017500935878924005,0.03667286739303747,0.021585793234892167,0.17823576666310512,0.00967973954330451,0.02298826667637294,0.05062802610343134,0.009918990455311071,0.022943764442336607,0.04787519131842569,0.00929342626759601,0.022433028118505022,0.050342537770972105,0.1780172038586023,0.00985279235940094,0.022928631062311838,0.05043213709884175,0.011120321641268697,0.02620380363363884,0.059024971488993314,0.01327982962356874,0.014420702317326985,0.019596652314660505,0.05636500389502243,0.010717090840884846,0.024875501489679798,0.053139851000260196,0.00967142447459755,0.02334965554237212,0.05220244486784134
Telugu,tel,telu,0.01987861529846263,0.008679548170178181,0.02110469196089552,0.04786355019316756,0.006742859996317253,0.015569286995836892,0.033422931978998024,0.031917010439338395,0.17607844442225992,0.008489656557541674,0.020623693288419405,0.046654043167987394,0.009008826912076518,0.021310515965914413,0.04522074028122415,0.007478678266832383,0.019361584642315872,0.04501385794250312,0.17595318764887777,0.008002098179159946,0.019013879138089322,0.042588084876201714,0.009591904593482418,0.02304567581929128,0.0527723223679596,0.012949929683639727,0.01640638344801052,0.016647515371434333,0.04727255388136563,0.009293128194902281,0.02246246864220759,0.04933200001108024,0.007558121367414536,0.019734638123593332,0.046222798650501135
Kyrgyz,kir,cyrl,0.019894686097823265,0.008845764628846954,0.02095820913567732,0.04635820746512954,0.006754917281969289,0.015509134042260949,0.03296738135155447,0.06157221579243115,0.15552616466247846,0.008703522910976636,0.020724440243179123,0.04574414962731734,0.009172254179221202,0.020869658882059498,0.04292556886738413,0.00885031291508613,0.02094387921910911,0.04583823231299412,0.15852835558912282,0.008562473369949045,0.020024017082827333,0.04363393168196232,0.009740674702531234,0.023515867055903958,0.05374923505424681,0.010396992130381864,0.020843267829572396,0.01777405253019236,0.051828323126572304,0.009719662713352109,0.022366146882728723,0.047703970259436144,0.008956170246492827,0.021238529882992668,0.04659727435076813
Turkish,tur,latn,0.020491919478310177,0.009140246798791272,0.021243622478749377,0.04696142744686434,0.0072793244427919145,0.016443180133895487,0.03506100556024913,0.14832467434681124,0.18832771761653364,0.008846307449321375,0.020707112815667093,0.04574406937035583,0.009329390711408963,0.021306924921382753,0.045144085892753795,0.008893648923637143,0.02062695771339076,0.045693565472471956,0.19331926557605292,0.009013333013357012,0.020678988335750992,0.04505123302697743,0.009902301281147607,0.0234688566595602,0.053434546401726575,0.019031978602429094,0.02698198239043897,0.01910851041245565,0.05550320005900237,0.009867494249393401,0.022503328259427684,0.0484874160962758,0.009026867979639613,0.021030582114908505,0.0466671399550012
Mongolian,mon,cyrl,0.020722018839870297,0.005949429846306396,0.01722585151764101,0.04087825293664903,0.004665203471630892,0.013127008895824164,0.030712445547800834,0.0867254319868896,0.13685625108375238,0.005860602052039788,0.01705316871924144,0.04033971314090419,0.00600610510683937,0.01734077845720169,0.039475402363253476,0.0038425269818516167,0.015205710234332077,0.0390055087913574,0.14138607693505684,0.005774511532827801,0.016478771377520633,0.03849994133661529,0.009479735198289995,0.022089665743788397,0.048690389120318846,0.0005411292222767131,0.029805111531271623,0.01497484883898176,0.04844019941754282,0.006168026848398164,0.017736349879135804,0.04115864159261556,0.0037939822575005495,0.015290310351049082,0.039683250622570186
Indonesian,ind,latn,0.018117133987920506,0.008349868631169675,0.019051818062344468,0.040236440451815694,0.0062491290589236454,0.014065409798810647,0.029708588196890536,0.11305356403712451,0.1179157231845822,0.00832390614166332,0.01905128818460275,0.04012739303958755,0.008601464259560206,0.01913641229988302,0.03760222465750988,0.008264366544166894,0.018629871982312876,0.03775178577063011,0.11912853952763679,0.008214238252418118,0.018728343404234977,0.03948252610309622,0.008953803755517943,0.021030969119871852,0.0466633064516129,0.017107184004023012,0.023671694314890086,0.015658391104264185,0.044446418240435555,0.008817839942442,0.020013502460304065,0.0406111981763784,0.008271037013036147,0.018639742346739773,0.03774575068756742
